name,datetime,temp,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,stations,source
"Talisay, Daanbantayan, Cebu",2026-01-09T12:00:00,26.5,86.69,0.2,26.3,19.1,50.2,1011,97.8,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T13:00:00,26.6,86.18,0.3,27.4,17.6,43.1,1010,92.9,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T14:00:00,26.9,84.16,0.1,27.7,16.9,37.6,1009,77.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T15:00:00,27.1,83.68,0,23.8,17.3,34.9,1009,46.8,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T16:00:00,27.4,81.73,0,23.4,16.9,36.4,1009,44.5,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T17:00:00,27.6,81.27,0,24.1,19.4,50.7,1010,64.9,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T18:00:00,27.3,84.21,0.1,27,16.9,30.7,1010,48.3,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T19:00:00,27.2,84.2,0.1,28.1,19.8,45.6,1011,57.4,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T20:00:00,27.3,83.7,0,32.4,21.6,56.2,1011,77.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T21:00:00,27.2,83.19,0.1,32.8,20.5,66.4,1011,72.3,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T22:00:00,27.2,82.2,0.1,28.8,20.9,74.8,1011,88,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-09T23:00:00,26.9,83.66,0.2,25.2,20.5,83.2,1011,98.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T00:00:00,26.9,83.66,0.2,23,18.7,88.5,1011,96.1,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T01:00:00,26.9,83.66,0,20.2,16.6,85.8,1010,98.1,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T02:00:00,26.8,84.15,0.1,20.2,16.2,87.4,1010,99.5,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T03:00:00,26.5,84.12,0.1,22.7,15.8,90.2,1010,99.5,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T04:00:00,26.5,84.12,0.1,22.3,14,90.6,1010,95.3,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T05:00:00,26.4,84.62,0,20.2,10.1,79.8,1010,97.4,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T06:00:00,26.8,83.15,0,15.5,13.7,65.5,1010,99.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T07:00:00,26.6,84.13,0.2,22.3,17.6,82.5,1011,99.9,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T08:00:00,26.7,83.64,0.1,24.5,14,78.6,1012,98.1,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T09:00:00,26.8,83.15,0,22.7,12.6,72.1,1012,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T10:00:00,27,82.67,0,19.4,12.2,92,1013,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T11:00:00,27,82.67,0.1,23,2.5,9.9,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T12:00:00,27.2,80.73,0.1,22.7,5.4,91.1,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T13:00:00,27.3,80.26,0,18.4,6.8,74.5,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T14:00:00,27.3,80.26,0,11.5,3.2,21,1009,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T15:00:00,27.3,81.72,1.5,16.6,13.3,27.3,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T16:00:00,27.4,81.73,2.6,24.1,18.7,27.4,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T17:00:00,27.5,81.74,1.9,28.1,23.8,38.2,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T18:00:00,26.9,86.21,1.5,32.8,24.5,34.3,1012,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T19:00:00,27.1,85.2,1,32.4,22.7,35.7,1012,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T20:00:00,27.2,84.7,0.4,29.2,24.8,46.2,1013,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T21:00:00,27.3,81.72,0.1,27,27,58.1,1013,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T22:00:00,27.2,80.24,0,27,26.3,62.2,1013,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-10T23:00:00,27.2,76.45,0,26.6,23.4,62.2,1012,99.9,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T00:00:00,27.2,73.71,0,20.9,19.1,61.2,1012,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T01:00:00,27.1,73.69,0,14.4,15.1,59.5,1012,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T02:00:00,27,75.04,0,15.8,13.7,77,1011,99.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T03:00:00,27,75.5,0,19.4,14.4,86.9,1011,96.7,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T04:00:00,26.9,75.48,0,18.4,13,87.8,1012,98.4,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T05:00:00,27,75.5,0,17.6,10.8,92.2,1012,96.9,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T06:00:00,27,74.58,0,15.5,7.6,56,1013,96.5,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T07:00:00,27,75.5,0,12.2,10.8,60.4,1014,98.5,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T08:00:00,27.1,75.51,0,12.2,13.7,72.5,1014,99.1,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T09:00:00,27.2,75.07,0,11.9,14.4,74.4,1015,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T10:00:00,27.2,75.07,0,10.1,14.8,74.7,1014,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T11:00:00,27.2,75.53,0,10.1,12.6,70,1014,99.9,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T12:00:00,27.3,75.09,0,11.5,9.7,58.8,1013,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T13:00:00,27.3,75.09,0,13,9.4,44.6,1012,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T14:00:00,27.4,75.1,0,14.8,9.7,40.6,1011,99,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T15:00:00,27.4,76.02,0,16.2,11.2,36,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T16:00:00,27.2,79.28,0,18,12.6,29.7,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T17:00:00,26.9,82.66,0,18.4,13.3,26.4,1011,98.2,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T18:00:00,27.4,81.24,0,19.4,13.3,25.8,1012,98.1,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T19:00:00,27.3,82.21,0.1,22.7,14.8,22.2,1013,99,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T20:00:00,27.3,82.71,0.1,22,14.4,21.5,1013,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T21:00:00,27.1,83.68,0.3,24.8,16.6,16.2,1014,98.2,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T22:00:00,26.9,84.16,0.2,27,16.9,17,1014,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-11T23:00:00,26.9,83.16,0.1,27.4,17.3,17.8,1013,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T00:00:00,26.9,83.16,0,27,18.7,21.9,1013,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T01:00:00,27,82.67,0,27,20.2,28.3,1013,99.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T02:00:00,27,83.17,0,28.4,22,33.2,1012,99.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T03:00:00,27,83.17,0,29.5,22.3,39.4,1012,97.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T04:00:00,26.9,83.66,0.1,29.5,21.6,44.8,1012,63.7,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T05:00:00,26.9,83.66,0.1,28.8,20.5,50.5,1012,50.7,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T06:00:00,26.9,83.16,0.1,27.4,19.1,39.7,1012,66.8,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T07:00:00,27,82.67,0,25.9,20.2,39.8,1013,80,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T08:00:00,27.1,82.19,0,27.7,20.9,38.2,1014,92.9,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T09:00:00,27.3,81.72,0,28.4,21.6,38,1014,95.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T10:00:00,27.3,81.72,0,28.4,22,42.1,1014,99.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T11:00:00,27.4,81.24,0,27.7,20.5,44.7,1013,99.5,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T12:00:00,27.4,81.24,0,26.3,18,42.3,1012,97.5,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T13:00:00,27.6,80.29,0,24.1,16.6,36,1012,97.3,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T14:00:00,27.7,79.35,0,21.2,15.8,26.4,1011,94.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T15:00:00,27.8,78.89,0,21.2,15.5,17.6,1010,71.3,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T16:00:00,27.8,79.36,0,20.9,15.8,12.6,1010,38.4,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T17:00:00,27.8,80.32,0,22,16.6,12.9,1011,15.5,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T18:00:00,27.4,83.22,0.1,24.5,15.8,7.1,1012,29.8,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T19:00:00,27.1,84.19,0.2,26.3,17.3,7.7,1012,24.2,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T20:00:00,27,83.67,0.2,28.4,16.2,18.7,1013,29.3,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T21:00:00,27.2,81.71,0,25.9,14.8,38,1013,98.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T22:00:00,27.3,81.23,0,22.7,14.8,51.4,1013,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-12T23:00:00,27.3,81.23,0,19.8,15.1,54.6,1013,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T00:00:00,27.2,81.71,0,18.7,15.8,54.8,1012,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T01:00:00,27.2,81.71,0,20.5,16.2,57.7,1012,96.2,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T02:00:00,27.1,82.19,0,21.6,15.1,60.3,1011,95,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T03:00:00,27,82.67,0,19.8,14,63.8,1011,95.8,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T04:00:00,26.9,83.16,0,19.1,13.3,64.7,1011,96.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T05:00:00,26.9,83.66,0,19.1,13,65,1011,94.5,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T06:00:00,26.9,81.67,0,19.1,16.2,59.6,1012,96.7,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T07:00:00,26.9,81.67,0,19.8,16.9,59.2,1012,95.8,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T08:00:00,26.9,81.67,0,20.9,17.6,60.4,1013,87.3,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T09:00:00,27,81.68,0,20.9,16.9,60.1,1013,81.7,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T10:00:00,27,81.68,0,20.2,14.8,54.3,1013,75.6,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T11:00:00,27.1,81.2,0,19.8,13,45.6,1012,82.9,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T12:00:00,27.1,81.69,0,19.4,11.5,38.3,1012,88.9,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T13:00:00,27.1,82.19,0,19.1,11.2,26.8,1011,73,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T14:00:00,27.1,82.68,0,20.9,11.2,14.1,1010,73.8,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T15:00:00,27.1,83.18,0,16.6,11.5,1.9,1010,79.5,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T16:00:00,27.2,83.19,0,17.6,13,355.7,1010,41.4,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T17:00:00,27.2,84.2,0,18,13,359.7,1010,48.9,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T18:00:00,27.3,82.71,0,17.6,11.9,359.5,1011,99.4,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T19:00:00,27.3,83.2,0,18.4,14.4,3.2,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T20:00:00,27.4,83.72,0,20.5,16.9,3,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T21:00:00,27.3,83.2,0,24.1,17.6,10.6,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T22:00:00,27.4,80.27,0.1,26.3,17.6,24,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-13T23:00:00,27.5,77.9,0.1,27.4,18,43,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T00:00:00,27.5,77.43,0,27,18,54.9,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T01:00:00,27.4,77.41,0,25.9,18.4,55.3,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T02:00:00,27.3,77.87,0,23.8,18.4,59.2,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T03:00:00,27.2,78.33,0,24.8,19.1,62.2,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T04:00:00,27.1,78.79,0,25.2,19.1,62.8,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T05:00:00,27,79.25,0,25.2,18.4,56.6,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T06:00:00,27,79.25,0,23.8,16.2,47.9,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T07:00:00,27.1,78.79,0,22.3,16.9,43.7,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T08:00:00,27.1,78.79,0,22.7,16.2,45.8,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T09:00:00,27.1,79.27,0,23.4,16.9,45,1012,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T10:00:00,27.1,79.27,0,23.8,16.2,35.6,1012,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T11:00:00,27.1,79.75,0,22.3,16.9,25.8,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T12:00:00,27.2,79.76,0,23.4,17.3,26.4,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T13:00:00,27.1,80.71,0,23.4,16.9,21,1009,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T14:00:00,27.2,80.73,0,23,16.9,12.3,1008,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T15:00:00,27.3,80.26,0,22,16.2,1.6,1008,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T16:00:00,27,81.68,0,21.2,16.2,357.3,1008,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T17:00:00,26.3,84.61,0.1,21.2,15.8,359.6,1008,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T18:00:00,27,83.67,0.1,23,16.2,14.8,1009,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T19:00:00,27,83.67,0.1,25.2,18.4,27.1,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T20:00:00,26.4,85.64,0.2,31,22,35.9,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T21:00:00,26.3,85.12,0.2,37.1,24.5,43.4,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T22:00:00,26.5,84.12,0.1,37.1,25.2,41.1,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-14T23:00:00,26.7,83.64,0,34.9,24.1,34.8,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T00:00:00,26.8,82.65,0,33.1,24.5,31.4,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T01:00:00,26.8,82.65,0,32.8,24.5,30.6,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T02:00:00,26.8,82.65,0,31,24.1,26.6,1009,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T03:00:00,26.7,83.64,0,32.8,24.8,25.7,1009,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T04:00:00,26.7,83.64,0,33.1,25.2,21.2,1009,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T05:00:00,26.7,83.64,0,34.2,25.9,18,1009,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T06:00:00,26.8,81.66,0,35.3,26.3,18,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T07:00:00,26.8,82.15,0,38.5,30.2,18.2,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T08:00:00,26.7,82.64,0.1,41.4,33.1,21.4,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T09:00:00,26.7,82.14,0.1,42.1,34.6,24.3,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T10:00:00,26.8,81.16,0.1,41.8,34.2,26.5,1011,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T11:00:00,26.9,80.2,0,38.5,28.4,10.9,1010,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T12:00:00,26.9,80.2,0,37.4,28.8,9.8,1009,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T13:00:00,26.9,80.69,0,40,29.5,6.8,1008,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T14:00:00,27,80.22,0,41.4,31,4.9,1007,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T15:00:00,27.1,79.27,0.1,43.2,33.1,5.8,1007,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T16:00:00,27.2,78.8,0.1,43.9,32.4,7.6,1007,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T17:00:00,27.2,78.8,0,42.8,31.3,3.3,1007,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T18:00:00,27.1,79.75,0,42.8,28.4,2.6,1007,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T19:00:00,27,80.22,0.1,44.6,30.6,1.4,1008,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T20:00:00,27,80.22,0.1,45,32,358.9,1008,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T21:00:00,27,79.73,0,47.2,33.8,358.3,1008,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T22:00:00,26.9,79.72,0.1,49,33.5,357.7,1008,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-15T23:00:00,26.9,80.2,0,48.2,34.2,350,1008,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T00:00:00,26.7,81.64,0.1,49.7,35.3,347.6,1007,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T01:00:00,26.5,82.61,0.2,49.7,37.1,346.3,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T02:00:00,26.4,83.6,0.4,49,36.4,347.2,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T03:00:00,26.4,84.11,1.4,48.2,34.6,348.7,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T04:00:00,26.1,85.61,3.1,46.4,34.9,344.6,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T05:00:00,26.1,86.13,1.4,49.3,36.7,345.8,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T06:00:00,26.3,84.61,1.1,50,32.8,337.1,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T07:00:00,25.9,89.28,2.7,49,34.6,333.4,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T08:00:00,26,87.69,3.3,50,34.6,328.8,1007,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T09:00:00,26,88.22,2.4,51.8,36,325.2,1007,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T10:00:00,26,88.22,2.7,50.4,37.4,326.9,1007,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T11:00:00,25.9,88.21,2.9,53.6,39.2,330,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T12:00:00,25.8,88.74,2.5,53.3,40.3,332,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T13:00:00,26.2,85.62,1.6,52.9,40.7,333.3,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T14:00:00,26.1,86.65,1.5,52.2,41.8,332.6,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T15:00:00,26.2,85.62,1.4,58,43.2,335.1,1003,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T16:00:00,26.2,86.14,1.7,58.7,43.6,333.3,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T17:00:00,26.8,83.15,2.6,59,44.3,334.1,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T18:00:00,26.5,85.65,2.7,58.7,39.2,319.8,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T19:00:00,26.4,87.2,3,57.6,40.7,319.1,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T20:00:00,26.4,87.2,3,56.2,42.8,317.3,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T21:00:00,26.3,87.19,2.9,56.5,42.5,312.7,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T22:00:00,26.5,84.63,2.5,58,43.6,311.1,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-16T23:00:00,26.6,85.15,1.6,58.7,43.6,308.5,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T00:00:00,26.6,85.66,1.1,59.4,44.6,305.5,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T01:00:00,26.6,84.13,1.4,57.6,45.7,306.1,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T02:00:00,26.5,85.65,1.1,56.9,46.1,305.1,1003,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T03:00:00,26.3,88.25,2.9,63.4,46.1,303.4,1003,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T04:00:00,26.3,88.25,3.3,65.2,47.9,301.1,1003,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T05:00:00,26.4,87.73,3.8,66.2,49.7,295.5,1003,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T06:00:00,26.4,86.16,4.6,67.7,46.1,302.2,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T07:00:00,26.3,85.63,4.9,70.2,42.8,294.9,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T08:00:00,26,86.12,5.5,71.3,38.5,290.1,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T09:00:00,25.5,85.56,7.6,72.4,39.2,290.6,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T10:00:00,25.2,84.49,6.6,74.2,42.1,292.4,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T11:00:00,25,84.47,6.3,76.3,45.4,295.3,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T12:00:00,24.8,84.45,6.7,76.7,46.1,295.5,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T13:00:00,25,83.45,6.2,77.4,46.8,293.1,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T14:00:00,25.4,81.98,4.8,77.4,46.1,292.4,1003,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T15:00:00,25.6,81.51,0.3,62.3,44.3,294.1,1003,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T16:00:00,25.8,80.06,0.4,59.4,41.4,292.3,1003,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T17:00:00,25.8,79.57,0.3,55.8,41.4,288.9,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T18:00:00,26.4,85.13,0.4,54.7,32,296.7,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T19:00:00,26.3,85.63,0.4,50.8,31,290.2,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T20:00:00,26.3,85.63,0.3,47.5,30.2,274,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T21:00:00,26.4,84.11,0.1,46.4,30.6,264.6,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T22:00:00,26.4,83.1,0,44.6,32.4,273.3,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-17T23:00:00,26.4,81.11,0,42.1,33.8,274.2,1006,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-18T00:00:00,26.5,79.18,0,40.7,32.8,270.4,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-18T01:00:00,26.5,77.75,0,39.6,31.3,268.6,1005,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-18T02:00:00,26.7,75.91,0,37.1,28.4,266.5,1004,99,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-18T03:00:00,26.8,74.1,0.1,36.4,25.6,263.1,1004,100,,remote,obs
"Talisay, Daanbantayan, Cebu",2026-01-18T04:00:00,26.9,73.21,1.1,33.8,23.8,256,1004,100,,remote,obs
